"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother 9"	"Age of Mother 9 Code"	Births
	"Texas"	"48"	"2013"	"2013"	"20-24 years"	"20-24"	98630
	"Texas"	"48"	"2013"	"2013"	"25-29 years"	"25-29"	108885
	"Texas"	"48"	"2013"	"2013"	"30-34 years"	"30-34"	90625
	"Texas"	"48"	"2013"	"2013"	"35-39 years"	"35-39"	41310
	"Texas"	"48"	"2013"	"2013"	"40-44 years"	"40-44"	9218
	"Texas"	"48"	"2013"	"2013"	"45-49 years"	"45-49"	577
	"Texas"	"48"	"2013"	"2013"	"50 years and over"	"50+"	44
	"Texas"	"48"	"2014"	"2014"	"Under 15 years"	"15"	470
	"Texas"	"48"	"2014"	"2014"	"15-19 years"	"15-19"	35063
	"Texas"	"48"	"2014"	"2014"	"20-24 years"	"20-24"	99733
	"Texas"	"48"	"2014"	"2014"	"25-29 years"	"25-29"	113074
	"Texas"	"48"	"2014"	"2014"	"30-34 years"	"30-34"	97346
	"Texas"	"48"	"2014"	"2014"	"35-39 years"	"35-39"	43993
	"Texas"	"48"	"2014"	"2014"	"40-44 years"	"40-44"	9471
	"Texas"	"48"	"2014"	"2014"	"45-49 years"	"45-49"	551
	"Texas"	"48"	"2014"	"2014"	"50 years and over"	"50+"	65
	"Texas"	"48"	"2015"	"2015"	"Under 15 years"	"15"	457
	"Texas"	"48"	"2015"	"2015"	"15-19 years"	"15-19"	32687
	"Texas"	"48"	"2015"	"2015"	"20-24 years"	"20-24"	97786
	"Texas"	"48"	"2015"	"2015"	"25-29 years"	"25-29"	115576
	"Texas"	"48"	"2015"	"2015"	"30-34 years"	"30-34"	100361
	"Texas"	"48"	"2015"	"2015"	"35-39 years"	"35-39"	46155
	"Texas"	"48"	"2015"	"2015"	"40-44 years"	"40-44"	9929
	"Texas"	"48"	"2015"	"2015"	"45-49 years"	"45-49"	610
	"Texas"	"48"	"2015"	"2015"	"50 years and over"	"50+"	57
	"Texas"	"48"	"2016"	"2016"	"Under 15 years"	"15"	404
	"Texas"	"48"	"2016"	"2016"	"15-19 years"	"15-19"	29765
	"Texas"	"48"	"2016"	"2016"	"20-24 years"	"20-24"	92959
	"Texas"	"48"	"2016"	"2016"	"25-29 years"	"25-29"	114615
	"Texas"	"48"	"2016"	"2016"	"30-34 years"	"30-34"	101319
	"Texas"	"48"	"2016"	"2016"	"35-39 years"	"35-39"	48201
	"Texas"	"48"	"2016"	"2016"	"40-44 years"	"40-44"	10096
	"Texas"	"48"	"2016"	"2016"	"45-49 years"	"45-49"	640
	"Texas"	"48"	"2016"	"2016"	"50 years and over"	"50+"	48
	"Texas"	"48"	"2017"	"2017"	"Under 15 years"	"15"	301
	"Texas"	"48"	"2017"	"2017"	"15-19 years"	"15-19"	26971
	"Texas"	"48"	"2017"	"2017"	"20-24 years"	"20-24"	86812
	"Texas"	"48"	"2017"	"2017"	"25-29 years"	"25-29"	110942
	"Texas"	"48"	"2017"	"2017"	"30-34 years"	"30-34"	98384
	"Texas"	"48"	"2017"	"2017"	"35-39 years"	"35-39"	48052
	"Texas"	"48"	"2017"	"2017"	"40-44 years"	"40-44"	9926
	"Texas"	"48"	"2017"	"2017"	"45-49 years"	"45-49"	616
	"Texas"	"48"	"2017"	"2017"	"50 years and over"	"50+"	46
	"Texas"	"48"	"2018"	"2018"	"Under 15 years"	"15"	304
	"Texas"	"48"	"2018"	"2018"	"15-19 years"	"15-19"	25089
	"Texas"	"48"	"2018"	"2018"	"20-24 years"	"20-24"	83329
	"Texas"	"48"	"2018"	"2018"	"25-29 years"	"25-29"	110493
	"Texas"	"48"	"2018"	"2018"	"30-34 years"	"30-34"	98862
	"Texas"	"48"	"2018"	"2018"	"35-39 years"	"35-39"	49494
	"Texas"	"48"	"2018"	"2018"	"40-44 years"	"40-44"	10307
	"Texas"	"48"	"2018"	"2018"	"45-49 years"	"45-49"	696
	"Texas"	"48"	"2018"	"2018"	"50 years and over"	"50+"	50
	"Texas"	"48"	"2019"	"2019"	"Under 15 years"	"15"	273
	"Texas"	"48"	"2019"	"2019"	"15-19 years"	"15-19"	24109
	"Texas"	"48"	"2019"	"2019"	"20-24 years"	"20-24"	82105
	"Texas"	"48"	"2019"	"2019"	"25-29 years"	"25-29"	109848
	"Texas"	"48"	"2019"	"2019"	"30-34 years"	"30-34"	99615
	"Texas"	"48"	"2019"	"2019"	"35-39 years"	"35-39"	50390
	"Texas"	"48"	"2019"	"2019"	"40-44 years"	"40-44"	10514
	"Texas"	"48"	"2019"	"2019"	"45-49 years"	"45-49"	690
	"Texas"	"48"	"2019"	"2019"	"50 years and over"	"50+"	55
	"Texas"	"48"	"2020"	"2020"	"Under 15 years"	"15"	257
	"Texas"	"48"	"2020"	"2020"	"15-19 years"	"15-19"	22641
	"Texas"	"48"	"2020"	"2020"	"20-24 years"	"20-24"	79490
	"Texas"	"48"	"2020"	"2020"	"25-29 years"	"25-29"	106367
	"Texas"	"48"	"2020"	"2020"	"30-34 years"	"30-34"	98558
	"Texas"	"48"	"2020"	"2020"	"35-39 years"	"35-39"	49830
	"Texas"	"48"	"2020"	"2020"	"40-44 years"	"40-44"	10359
	"Texas"	"48"	"2020"	"2020"	"45-49 years"	"45-49"	632
	"Texas"	"48"	"2020"	"2020"	"50 years and over"	"50+"	56
	"Texas"	"48"	"2021"	"2021"	"Under 15 years"	"15"	260
	"Texas"	"48"	"2021"	"2021"	"15-19 years"	"15-19"	21041
	"Texas"	"48"	"2021"	"2021"	"20-24 years"	"20-24"	77682
	"Texas"	"48"	"2021"	"2021"	"25-29 years"	"25-29"	108529
	"Texas"	"48"	"2021"	"2021"	"30-34 years"	"30-34"	102200
	"Texas"	"48"	"2021"	"2021"	"35-39 years"	"35-39"	52036
	"Texas"	"48"	"2021"	"2021"	"40-44 years"	"40-44"	11097
	"Texas"	"48"	"2021"	"2021"	"45-49 years"	"45-49"	674
	"Texas"	"48"	"2021"	"2021"	"50 years and over"	"50+"	75
	"Texas"	"48"	"2022"	"2022"	"Under 15 years"	"15"	267
	"Texas"	"48"	"2022"	"2022"	"15-19 years"	"15-19"	21337
	"Texas"	"48"	"2022"	"2022"	"20-24 years"	"20-24"	79842
	"Texas"	"48"	"2022"	"2022"	"25-29 years"	"25-29"	112268
	"Texas"	"48"	"2022"	"2022"	"30-34 years"	"30-34"	107770
	"Texas"	"48"	"2022"	"2022"	"35-39 years"	"35-39"	55532
	"Texas"	"48"	"2022"	"2022"	"40-44 years"	"40-44"	11897
	"Texas"	"48"	"2022"	"2022"	"45-49 years"	"45-49"	742
	"Texas"	"48"	"2022"	"2022"	"50 years and over"	"50+"	86
	"Texas"	"48"	"2023"	"2023"	"Under 15 years"	"15"	284
	"Texas"	"48"	"2023"	"2023"	"15-19 years"	"15-19"	20856
	"Texas"	"48"	"2023"	"2023"	"20-24 years"	"20-24"	78378
	"Texas"	"48"	"2023"	"2023"	"25-29 years"	"25-29"	110858
	"Texas"	"48"	"2023"	"2023"	"30-34 years"	"30-34"	108192
	"Texas"	"48"	"2023"	"2023"	"35-39 years"	"35-39"	55920
	"Texas"	"48"	"2023"	"2023"	"40-44 years"	"40-44"	12542
	"Texas"	"48"	"2023"	"2023"	"45-49 years"	"45-49"	822
	"Texas"	"48"	"2023"	"2023"	"50 years and over"	"50+"	93
	"Utah"	"49"	"2007"	"2007"	"Under 15 years"	"15"	26
	"Utah"	"49"	"2007"	"2007"	"15-19 years"	"15-19"	3775
	"Utah"	"49"	"2007"	"2007"	"20-24 years"	"20-24"	14833
	"Utah"	"49"	"2007"	"2007"	"25-29 years"	"25-29"	19574
	"Utah"	"49"	"2007"	"2007"	"30-34 years"	"30-34"	11803
	"Utah"	"49"	"2007"	"2007"	"35-39 years"	"35-39"	4278
	"Utah"	"49"	"2007"	"2007"	"40-44 years"	"40-44"	785
	"Utah"	"49"	"2007"	"2007"	"45-49 years"	"45-49"	52
	"Utah"	"49"	"2007"	"2007"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2008"	"2008"	"Under 15 years"	"15"	32
	"Utah"	"49"	"2008"	"2008"	"15-19 years"	"15-19"	3749
	"Utah"	"49"	"2008"	"2008"	"20-24 years"	"20-24"	14575
	"Utah"	"49"	"2008"	"2008"	"25-29 years"	"25-29"	19633
	"Utah"	"49"	"2008"	"2008"	"30-34 years"	"30-34"	12432
	"Utah"	"49"	"2008"	"2008"	"35-39 years"	"35-39"	4367
	"Utah"	"49"	"2008"	"2008"	"40-44 years"	"40-44"	790
	"Utah"	"49"	"2008"	"2008"	"45-49 years"	"45-49"	50
	"Utah"	"49"	"2008"	"2008"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2009"	"2009"	"Under 15 years"	"15"	33
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	3349
	"Utah"	"49"	"2009"	"2009"	"20-24 years"	"20-24"	13431
	"Utah"	"49"	"2009"	"2009"	"25-29 years"	"25-29"	18804
	"Utah"	"49"	"2009"	"2009"	"30-34 years"	"30-34"	12949
	"Utah"	"49"	"2009"	"2009"	"35-39 years"	"35-39"	4490
	"Utah"	"49"	"2009"	"2009"	"40-44 years"	"40-44"	768
	"Utah"	"49"	"2009"	"2009"	"45-49 years"	"45-49"	57
	"Utah"	"49"	"2009"	"2009"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2010"	"2010"	"Under 15 years"	"15"	27
	"Utah"	"49"	"2010"	"2010"	"15-19 years"	"15-19"	3049
	"Utah"	"49"	"2010"	"2010"	"20-24 years"	"20-24"	12513
	"Utah"	"49"	"2010"	"2010"	"25-29 years"	"25-29"	18217
	"Utah"	"49"	"2010"	"2010"	"30-34 years"	"30-34"	12974
	"Utah"	"49"	"2010"	"2010"	"35-39 years"	"35-39"	4572
	"Utah"	"49"	"2010"	"2010"	"40-44 years"	"40-44"	846
	"Utah"	"49"	"2010"	"2010"	"45-49 years"	"45-49"	57
	"Utah"	"49"	"2010"	"2010"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2011"	"2011"	"Under 15 years"	"15"	23
	"Utah"	"49"	"2011"	"2011"	"15-19 years"	"15-19"	2542
	"Utah"	"49"	"2011"	"2011"	"20-24 years"	"20-24"	11824
	"Utah"	"49"	"2011"	"2011"	"25-29 years"	"25-29"	17859
	"Utah"	"49"	"2011"	"2011"	"30-34 years"	"30-34"	13331
	"Utah"	"49"	"2011"	"2011"	"35-39 years"	"35-39"	4761
	"Utah"	"49"	"2011"	"2011"	"40-44 years"	"40-44"	840
	"Utah"	"49"	"2011"	"2011"	"45-49 years"	"45-49"	39
	"Utah"	"49"	"2011"	"2011"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2012"	"2012"	"Under 15 years"	"15"	13
	"Utah"	"49"	"2012"	"2012"	"15-19 years"	"15-19"	2494
	"Utah"	"49"	"2012"	"2012"	"20-24 years"	"20-24"	11669
	"Utah"	"49"	"2012"	"2012"	"25-29 years"	"25-29"	17803
	"Utah"	"49"	"2012"	"2012"	"30-34 years"	"30-34"	13406
	"Utah"	"49"	"2012"	"2012"	"35-39 years"	"35-39"	5129
	"Utah"	"49"	"2012"	"2012"	"40-44 years"	"40-44"	899
	"Utah"	"49"	"2012"	"2012"	"45-49 years"	"45-49"	46
	"Utah"	"49"	"2012"	"2012"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2013"	"2013"	"Under 15 years"	"15"	15
	"Utah"	"49"	"2013"	"2013"	"15-19 years"	"15-19"	2254
	"Utah"	"49"	"2013"	"2013"	"20-24 years"	"20-24"	11391
	"Utah"	"49"	"2013"	"2013"	"25-29 years"	"25-29"	17215
	"Utah"	"49"	"2013"	"2013"	"30-34 years"	"30-34"	13727
	"Utah"	"49"	"2013"	"2013"	"35-39 years"	"35-39"	5406
	"Utah"	"49"	"2013"	"2013"	"40-44 years"	"40-44"	889
	"Utah"	"49"	"2013"	"2013"	"45-49 years"	"45-49"	54
	"Utah"	"49"	"2013"	"2013"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2014"	"2014"	"Under 15 years"	"15"	17
	"Utah"	"49"	"2014"	"2014"	"15-19 years"	"15-19"	2163
	"Utah"	"49"	"2014"	"2014"	"20-24 years"	"20-24"	11309
	"Utah"	"49"	"2014"	"2014"	"25-29 years"	"25-29"	17219
	"Utah"	"49"	"2014"	"2014"	"30-34 years"	"30-34"	13712
	"Utah"	"49"	"2014"	"2014"	"35-39 years"	"35-39"	5710
	"Utah"	"49"	"2014"	"2014"	"40-44 years"	"40-44"	955
	"Utah"	"49"	"2014"	"2014"	"45-49 years"	"45-49"	63
	"Utah"	"49"	"2014"	"2014"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2015"	"2015"	"Under 15 years"	"15"	16
	"Utah"	"49"	"2015"	"2015"	"15-19 years"	"15-19"	2021
	"Utah"	"49"	"2015"	"2015"	"20-24 years"	"20-24"	10622
	"Utah"	"49"	"2015"	"2015"	"25-29 years"	"25-29"	17412
	"Utah"	"49"	"2015"	"2015"	"30-34 years"	"30-34"	13699
	"Utah"	"49"	"2015"	"2015"	"35-39 years"	"35-39"	5950
	"Utah"	"49"	"2015"	"2015"	"40-44 years"	"40-44"	998
	"Utah"	"49"	"2015"	"2015"	"45-49 years"	"45-49"	59
	"Utah"	"49"	"2015"	"2015"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2016"	"2016"	"Under 15 years"	"15"	10
	"Utah"	"49"	"2016"	"2016"	"15-19 years"	"15-19"	1829
	"Utah"	"49"	"2016"	"2016"	"20-24 years"	"20-24"	10515
	"Utah"	"49"	"2016"	"2016"	"25-29 years"	"25-29"	17017
	"Utah"	"49"	"2016"	"2016"	"30-34 years"	"30-34"	13769
	"Utah"	"49"	"2016"	"2016"	"35-39 years"	"35-39"	6188
	"Utah"	"49"	"2016"	"2016"	"40-44 years"	"40-44"	1056
	"Utah"	"49"	"2016"	"2016"	"45-49 years"	"45-49"	73
	"Utah"	"49"	"2016"	"2016"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2017"	"2017"	"Under 15 years"	"15"	Suppressed
	"Utah"	"49"	"2017"	"2017"	"15-19 years"	"15-19"	1801
	"Utah"	"49"	"2017"	"2017"	"20-24 years"	"20-24"	10138
	"Utah"	"49"	"2017"	"2017"	"25-29 years"	"25-29"	16435
	"Utah"	"49"	"2017"	"2017"	"30-34 years"	"30-34"	13096
	"Utah"	"49"	"2017"	"2017"	"35-39 years"	"35-39"	5906
	"Utah"	"49"	"2017"	"2017"	"40-44 years"	"40-44"	1128
	"Utah"	"49"	"2017"	"2017"	"45-49 years"	"45-49"	69
	"Utah"	"49"	"2017"	"2017"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2018"	"2018"	"Under 15 years"	"15"	Suppressed
	"Utah"	"49"	"2018"	"2018"	"15-19 years"	"15-19"	1604
	"Utah"	"49"	"2018"	"2018"	"20-24 years"	"20-24"	9927
	"Utah"	"49"	"2018"	"2018"	"25-29 years"	"25-29"	15956
	"Utah"	"49"	"2018"	"2018"	"30-34 years"	"30-34"	12635
	"Utah"	"49"	"2018"	"2018"	"35-39 years"	"35-39"	5878
	"Utah"	"49"	"2018"	"2018"	"40-44 years"	"40-44"	1132
	"Utah"	"49"	"2018"	"2018"	"45-49 years"	"45-49"	68
	"Utah"	"49"	"2018"	"2018"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2019"	"2019"	"Under 15 years"	"15"	10
	"Utah"	"49"	"2019"	"2019"	"15-19 years"	"15-19"	1498
	"Utah"	"49"	"2019"	"2019"	"20-24 years"	"20-24"	9501
	"Utah"	"49"	"2019"	"2019"	"25-29 years"	"25-29"	16074
	"Utah"	"49"	"2019"	"2019"	"30-34 years"	"30-34"	12565
	"Utah"	"49"	"2019"	"2019"	"35-39 years"	"35-39"	5864
	"Utah"	"49"	"2019"	"2019"	"40-44 years"	"40-44"	1243
	"Utah"	"49"	"2019"	"2019"	"45-49 years"	"45-49"	67
	"Utah"	"49"	"2019"	"2019"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2020"	"2020"	"Under 15 years"	"15"	Suppressed
	"Utah"	"49"	"2020"	"2020"	"15-19 years"	"15-19"	1363
	"Utah"	"49"	"2020"	"2020"	"20-24 years"	"20-24"	9062
	"Utah"	"49"	"2020"	"2020"	"25-29 years"	"25-29"	15865
	"Utah"	"49"	"2020"	"2020"	"30-34 years"	"30-34"	12367
	"Utah"	"49"	"2020"	"2020"	"35-39 years"	"35-39"	5757
	"Utah"	"49"	"2020"	"2020"	"40-44 years"	"40-44"	1207
	"Utah"	"49"	"2020"	"2020"	"45-49 years"	"45-49"	67
	"Utah"	"49"	"2020"	"2020"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2021"	"2021"	"Under 15 years"	"15"	Suppressed
	"Utah"	"49"	"2021"	"2021"	"15-19 years"	"15-19"	1282
	"Utah"	"49"	"2021"	"2021"	"20-24 years"	"20-24"	9057
	"Utah"	"49"	"2021"	"2021"	"25-29 years"	"25-29"	16467
	"Utah"	"49"	"2021"	"2021"	"30-34 years"	"30-34"	12772
	"Utah"	"49"	"2021"	"2021"	"35-39 years"	"35-39"	5827
	"Utah"	"49"	"2021"	"2021"	"40-44 years"	"40-44"	1217
	"Utah"	"49"	"2021"	"2021"	"45-49 years"	"45-49"	82
	"Utah"	"49"	"2021"	"2021"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2022"	"2022"	"Under 15 years"	"15"	Suppressed
	"Utah"	"49"	"2022"	"2022"	"15-19 years"	"15-19"	1203
	"Utah"	"49"	"2022"	"2022"	"20-24 years"	"20-24"	8732
	"Utah"	"49"	"2022"	"2022"	"25-29 years"	"25-29"	16116
	"Utah"	"49"	"2022"	"2022"	"30-34 years"	"30-34"	12684
	"Utah"	"49"	"2022"	"2022"	"35-39 years"	"35-39"	5676
	"Utah"	"49"	"2022"	"2022"	"40-44 years"	"40-44"	1267
	"Utah"	"49"	"2022"	"2022"	"45-49 years"	"45-49"	72
	"Utah"	"49"	"2022"	"2022"	"50 years and over"	"50+"	Suppressed
	"Utah"	"49"	"2023"	"2023"	"Under 15 years"	"15"	Suppressed
	"Utah"	"49"	"2023"	"2023"	"15-19 years"	"15-19"	1202
	"Utah"	"49"	"2023"	"2023"	"20-24 years"	"20-24"	8294
	"Utah"	"49"	"2023"	"2023"	"25-29 years"	"25-29"	15887
	"Utah"	"49"	"2023"	"2023"	"30-34 years"	"30-34"	12615
	"Utah"	"49"	"2023"	"2023"	"35-39 years"	"35-39"	5667
	"Utah"	"49"	"2023"	"2023"	"40-44 years"	"40-44"	1245
	"Utah"	"49"	"2023"	"2023"	"45-49 years"	"45-49"	95
	"Utah"	"49"	"2023"	"2023"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2007"	"2007"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2007"	"2007"	"15-19 years"	"15-19"	492
	"Vermont"	"50"	"2007"	"2007"	"20-24 years"	"20-24"	1513
	"Vermont"	"50"	"2007"	"2007"	"25-29 years"	"25-29"	1864
	"Vermont"	"50"	"2007"	"2007"	"30-34 years"	"30-34"	1562
	"Vermont"	"50"	"2007"	"2007"	"35-39 years"	"35-39"	887
	"Vermont"	"50"	"2007"	"2007"	"40-44 years"	"40-44"	183
	"Vermont"	"50"	"2007"	"2007"	"45-49 years"	"45-49"	Suppressed
	"Vermont"	"50"	"2007"	"2007"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2008"	"2008"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2008"	"2008"	"15-19 years"	"15-19"	472
	"Vermont"	"50"	"2008"	"2008"	"20-24 years"	"20-24"	1472
	"Vermont"	"50"	"2008"	"2008"	"25-29 years"	"25-29"	1809
	"Vermont"	"50"	"2008"	"2008"	"30-34 years"	"30-34"	1599
	"Vermont"	"50"	"2008"	"2008"	"35-39 years"	"35-39"	818
	"Vermont"	"50"	"2008"	"2008"	"40-44 years"	"40-44"	155
	"Vermont"	"50"	"2008"	"2008"	"45-49 years"	"45-49"	Suppressed
	"Vermont"	"50"	"2008"	"2008"	"50 years and over"	"50+"	0
	"Vermont"	"50"	"2009"	"2009"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2009"	"2009"	"15-19 years"	"15-19"	393
	"Vermont"	"50"	"2009"	"2009"	"20-24 years"	"20-24"	1406
	"Vermont"	"50"	"2009"	"2009"	"25-29 years"	"25-29"	1735
	"Vermont"	"50"	"2009"	"2009"	"30-34 years"	"30-34"	1583
	"Vermont"	"50"	"2009"	"2009"	"35-39 years"	"35-39"	787
	"Vermont"	"50"	"2009"	"2009"	"40-44 years"	"40-44"	187
	"Vermont"	"50"	"2009"	"2009"	"45-49 years"	"45-49"	16
	"Vermont"	"50"	"2009"	"2009"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2010"	"2010"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2010"	"2010"	"15-19 years"	"15-19"	401
	"Vermont"	"50"	"2010"	"2010"	"20-24 years"	"20-24"	1355
	"Vermont"	"50"	"2010"	"2010"	"25-29 years"	"25-29"	1725
	"Vermont"	"50"	"2010"	"2010"	"30-34 years"	"30-34"	1743
	"Vermont"	"50"	"2010"	"2010"	"35-39 years"	"35-39"	800
	"Vermont"	"50"	"2010"	"2010"	"40-44 years"	"40-44"	183
	"Vermont"	"50"	"2010"	"2010"	"45-49 years"	"45-49"	13
	"Vermont"	"50"	"2010"	"2010"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2011"	"2011"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2011"	"2011"	"15-19 years"	"15-19"	375
	"Vermont"	"50"	"2011"	"2011"	"20-24 years"	"20-24"	1360
	"Vermont"	"50"	"2011"	"2011"	"25-29 years"	"25-29"	1705
	"Vermont"	"50"	"2011"	"2011"	"30-34 years"	"30-34"	1662
	"Vermont"	"50"	"2011"	"2011"	"35-39 years"	"35-39"	779
	"Vermont"	"50"	"2011"	"2011"	"40-44 years"	"40-44"	176
	"Vermont"	"50"	"2011"	"2011"	"45-49 years"	"45-49"	15
	"Vermont"	"50"	"2011"	"2011"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2012"	"2012"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2012"	"2012"	"15-19 years"	"15-19"	361
	"Vermont"	"50"	"2012"	"2012"	"20-24 years"	"20-24"	1303
	"Vermont"	"50"	"2012"	"2012"	"25-29 years"	"25-29"	1726
	"Vermont"	"50"	"2012"	"2012"	"30-34 years"	"30-34"	1684
	"Vermont"	"50"	"2012"	"2012"	"35-39 years"	"35-39"	769
	"Vermont"	"50"	"2012"	"2012"	"40-44 years"	"40-44"	156
	"Vermont"	"50"	"2012"	"2012"	"45-49 years"	"45-49"	Suppressed
	"Vermont"	"50"	"2012"	"2012"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2013"	"2013"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2013"	"2013"	"15-19 years"	"15-19"	317
	"Vermont"	"50"	"2013"	"2013"	"20-24 years"	"20-24"	1235
	"Vermont"	"50"	"2013"	"2013"	"25-29 years"	"25-29"	1676
	"Vermont"	"50"	"2013"	"2013"	"30-34 years"	"30-34"	1717
	"Vermont"	"50"	"2013"	"2013"	"35-39 years"	"35-39"	834
	"Vermont"	"50"	"2013"	"2013"	"40-44 years"	"40-44"	174
	"Vermont"	"50"	"2013"	"2013"	"45-49 years"	"45-49"	17
	"Vermont"	"50"	"2013"	"2013"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2014"	"2014"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2014"	"2014"	"15-19 years"	"15-19"	307
	"Vermont"	"50"	"2014"	"2014"	"20-24 years"	"20-24"	1214
	"Vermont"	"50"	"2014"	"2014"	"25-29 years"	"25-29"	1735
	"Vermont"	"50"	"2014"	"2014"	"30-34 years"	"30-34"	1833
	"Vermont"	"50"	"2014"	"2014"	"35-39 years"	"35-39"	843
	"Vermont"	"50"	"2014"	"2014"	"40-44 years"	"40-44"	179
	"Vermont"	"50"	"2014"	"2014"	"45-49 years"	"45-49"	18
	"Vermont"	"50"	"2014"	"2014"	"50 years and over"	"50+"	0
	"Vermont"	"50"	"2015"	"2015"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2015"	"2015"	"15-19 years"	"15-19"	245
	"Vermont"	"50"	"2015"	"2015"	"20-24 years"	"20-24"	1074
	"Vermont"	"50"	"2015"	"2015"	"25-29 years"	"25-29"	1711
	"Vermont"	"50"	"2015"	"2015"	"30-34 years"	"30-34"	1794
	"Vermont"	"50"	"2015"	"2015"	"35-39 years"	"35-39"	929
	"Vermont"	"50"	"2015"	"2015"	"40-44 years"	"40-44"	136
	"Vermont"	"50"	"2015"	"2015"	"45-49 years"	"45-49"	Suppressed
	"Vermont"	"50"	"2015"	"2015"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2016"	"2016"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2016"	"2016"	"15-19 years"	"15-19"	213
	"Vermont"	"50"	"2016"	"2016"	"20-24 years"	"20-24"	1018
	"Vermont"	"50"	"2016"	"2016"	"25-29 years"	"25-29"	1634
	"Vermont"	"50"	"2016"	"2016"	"30-34 years"	"30-34"	1771
	"Vermont"	"50"	"2016"	"2016"	"35-39 years"	"35-39"	945
	"Vermont"	"50"	"2016"	"2016"	"40-44 years"	"40-44"	163
	"Vermont"	"50"	"2016"	"2016"	"45-49 years"	"45-49"	Suppressed
	"Vermont"	"50"	"2016"	"2016"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2017"	"2017"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2017"	"2017"	"15-19 years"	"15-19"	206
	"Vermont"	"50"	"2017"	"2017"	"20-24 years"	"20-24"	896
	"Vermont"	"50"	"2017"	"2017"	"25-29 years"	"25-29"	1648
	"Vermont"	"50"	"2017"	"2017"	"30-34 years"	"30-34"	1792
	"Vermont"	"50"	"2017"	"2017"	"35-39 years"	"35-39"	921
	"Vermont"	"50"	"2017"	"2017"	"40-44 years"	"40-44"	179
	"Vermont"	"50"	"2017"	"2017"	"45-49 years"	"45-49"	10
	"Vermont"	"50"	"2017"	"2017"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2018"	"2018"	"Under 15 years"	"15"	0
	"Vermont"	"50"	"2018"	"2018"	"15-19 years"	"15-19"	182
	"Vermont"	"50"	"2018"	"2018"	"20-24 years"	"20-24"	848
	"Vermont"	"50"	"2018"	"2018"	"25-29 years"	"25-29"	1554
	"Vermont"	"50"	"2018"	"2018"	"30-34 years"	"30-34"	1753
	"Vermont"	"50"	"2018"	"2018"	"35-39 years"	"35-39"	921
	"Vermont"	"50"	"2018"	"2018"	"40-44 years"	"40-44"	161
	"Vermont"	"50"	"2018"	"2018"	"45-49 years"	"45-49"	12
	"Vermont"	"50"	"2018"	"2018"	"50 years and over"	"50+"	Suppressed
	"Vermont"	"50"	"2019"	"2019"	"Under 15 years"	"15"	Suppressed
	"Vermont"	"50"	"2019"	"2019"	"15-19 years"	"15-19"	152
	"Vermont"	"50"	"2019"	"2019"	"20-24 years"	"20-24"	802
	"Vermont"	"50"	"2019"	"2019"	"25-29 years"	"25-29"	1504
	"Vermont"	"50"	"2019"	"2019"	"30-34 years"	"30-34"	1802
	"Vermont"	"50"	"2019"	"2019"	"35-39 years"	"35-39"	881
	"Vermont"	"50"	"2019"	"2019"	"40-44 years"	"40-44"	199
